Web Views.

USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                        
system       30481   765 5207652  49836 0                   0 S com.sec.vsimservice
u0_a164      30604   765 8449124 138560 0                   0 S com.google.android.googlequicksearchbox:search
u10_a92      30696   765 5179116  75364 0                   0 S com.google.process.gservices
u0_a317      31025   765 6553988 161948 0                   0 S com.microsoft.skydrive
root         31084     2       0      0 0                   0 I [kworker/u17:2]
root         31091     2       0      0 0                   0 I [kworker/0:2H]
u0_a164      31155   765 6250448  40828 0                   0 S com.google.android.googlequicksearchbox:interactor
u0_a57       31378   765 5792312  78732 0                   0 S com.samsung.android.app.appsedge
u0_a95       31386   765 5161624  61344 0                   0 S com.google.android.permissioncontroller
system       31507   765 5185200  79804 0                   0 S com.samsung.android.bixby.wakeup
oem_5018     31582   765 5325744 100732 0                   0 S com.samsung.android.bixby.agent
u10_a164     31590   765 5916904  52316 0                   0 S com.google.android.googlequicksearchbox:afw
u0_a143      31670   765 5666060  62680 0                   0 S com.sec.android.app.soundalive
u0_a79       31719   765 5149328  86448 0                   0 S com.samsung.android.fast
root         31806     2       0      0 0                   0 I [kworker/3:1H]
vendor_cmhservice 31880 765 5157560 61916 0                 0 S com.samsung.storyservice
vendor_cmhservice 31913 765 5158008 80384 0                 0 S com.samsung.mlp
vendor_cmhservice 31939 765 5696692 95772 0                 0 S com.samsung.faceservice
root         31982     2       0      0 0                   0 I [kworker/1:0H]
u0_a55       31985   765 5705348  85372 0                   0 S com.samsung.android.app.aodservice:provider
root         32020     2       0      0 0                   0 I [dsi_err_workq]
u0_a154      32057   765 5169032  82944 0                   0 S com.google.android.apps.turbo
system       32137   765 5190472  81624 0                   0 S com.samsung.android.sm.provider
root         32165     2       0      0 0                   0 I [kworker/1:1]
root         32304     2       0      0 0                   0 I [kworker/2:1]
u10_a89      32482   765 5141072  61184 0                   0 S com.google.android.partnersetup
u0_a89       32489   765 5123648  61584 0                   0 S com.google.android.partnersetup
u0_a322      32523   765 5903384 189168 0                   0 S com.microsoft.teams
root         32568     2       0      0 0                   0 I [kworker/0:1]
u10_a164     32624   765 5986424 135032 0                   0 S com.google.android.googlequicksearchbox:interactor
Applications Memory Usage (in Kilobytes):
Uptime: 324237346 Realtime: 575816331

** MEMINFO in pid 3395 [com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0] **
                   Pss  Private  Private  SwapPss     Heap     Heap     Heap
                 Total    Dirty    Clean    Dirty     Size    Alloc     Free
                ------   ------   ------   ------   ------   ------   ------
  Native Heap    12218    12108        0      176    16148     8558     7589
  Dalvik Heap      514      476        0      138     3084     1036     2048
 Dalvik Other      229      216        0        1                           
        Stack       24       24        0        1                           
       Ashmem       12        0        0        0                           
    Other dev        8        0        8        0                           
     .so mmap     1447       24       24       63                           
    .jar mmap      395        0        0        0                           
    .apk mmap    22480       68    19980       13                           
    .ttf mmap      268        0       84        0                           
    .dex mmap     2364        0      628        0                           
    .oat mmap     1476        0       48        0                           
    .art mmap     1097      404        0      504                           
   Other mmap     1204       20      720        1                           
      Unknown    31955    31904        0       18                           
        TOTAL    76606    45244    21492      915    19232     9594     9637
 
 App Summary
                       Pss(KB)
                        ------
           Java Heap:      880
         Native Heap:    12108
                Code:    20856
               Stack:       24
            Graphics:        0
       Private Other:    32868
              System:     9870
 
               TOTAL:    76606       TOTAL SWAP PSS:      915
 
 Objects
               Views:        0         ViewRootImpl:        0
         AppContexts:        3           Activities:        0
              Assets:       16        AssetManagers:        0
       Local Binders:        3        Proxy Binders:        6
       Parcel memory:        2         Parcel count:       10
